"","movie_id","title","release_year","budget","revenue","vote_average","collection_id","yearly_rank","rev_adj","bud_adj","profit","profit_adj","is_sequel","movie_order"
"853",42636,"The Detective",1968,4490000,6500000,6,NA,20,56939922.1370388,39332346.2146622,2010000,17607575.9223766,"No",1
"854",17657,"Ice Station Zebra",1968,8000000,4600000,6.2,NA,21,40295944.8969813,70079904.1686631,-3400000,-29783959.2716818,"No",1
"855",31681,"Hell in the Pacific",1968,4150000,3230000,6.9,NA,22,28294761.3080977,36353950.287494,-920000,-8059188.97939627,"No",1
"856",26170,"Coogan's Bluff",1968,NA,3110000,6.3,NA,23,27243562.7455678,NA,3110000,27243562.7455678,"No",1
"857",42633,"No Way to Treat a Lady",1968,NA,3100000,6.6,NA,24,27155962.865357,NA,3100000,27155962.865357,"No",1
"858",42635,"Rachel, Rachel",1968,780000,3e+06,6.6,NA,25,26279964.0632487,6832790.65644466,2220000,19447173.406804,"No",1
"859",642,"Butch Cassidy and the Sundance Kid",1969,6000000,102308889,7.6,625812,1,849805010.469085,49837605.6338028,96308889,799967404.835282,"No",1
"860",624,"Easy Rider",1969,400000,6e+07,7.1,956687,2,498376056.338028,3322507.04225352,59600000,495053549.295775,"No",1
"861",3116,"Midnight Cowboy",1969,3600000,44785053,7.5,NA,3,371996634.950493,29902563.3802817,41185053,342094071.570211,"No",1
"862",14030,"Hello, Dolly!",1969,24000000,33208099,6.952,NA,4,275835356.96838,199350422.535211,9208099,76484934.433169,"No",1
"863",20391,"Paint Your Wagon",1969,20000000,31678778,6.374,NA,5,263132407.487465,166125352.112676,11678778,97007055.3747888,"No",1
"864",17529,"True Grit",1969,NA,31132592,7.4,584320,6,258595640.409014,NA,31132592,258595640.409014,"No",1
"865",26520,"Bob & Carol & Ted & Alice",1969,2000000,3e+07,6.2,NA,7,249188028.169014,16612535.2112676,2.8e+07,232575492.957747,"No",1
"866",70478,"The Stewardesses",1969,100000,2.7e+07,3.7,NA,8,224269225.352113,830626.760563381,26900000,223438598.591549,"No",1
"867",28289,"Cactus Flower",1969,3000000,25800000,7.114,NA,9,214301704.225352,24918802.8169014,22800000,189382901.408451,"No",1
"868",42618,"Sweet Charity",1969,8000000,2e+07,6.9,NA,10,166125352.112676,66450140.8450705,1.2e+07,99675211.2676057,"No",1
"869",42621,"Winning",1969,5000000,14644000,5.9,NA,11,121636982.816901,41531338.028169,9644000,80105644.7887324,"No",1
"870",54494,"The Sterile Cuckoo",1969,NA,1.4e+07,5.4,NA,12,116287746.478873,NA,1.4e+07,116287746.478873,"No",1
"871",11643,"If It's Tuesday, This Must Be Belgium",1969,NA,6e+06,5.71,NA,13,49837605.6338028,NA,6e+06,49837605.6338028,"No",1
"872",2370,"Topaz",1969,4000000,6e+06,6.029,NA,14,49837605.6338028,33225070.4225352,2e+06,16612535.2112676,"No",1
"873",42612,"Medium Cool",1969,800000,5500000,6.8,NA,15,45684471.8309859,6645014.08450705,4700000,39039457.7464789,"No",1
"874",131799,"Can Heironymus Merkin Ever Forget Mercy Humppe and Find True Happiness?",1969,500000,2100000,4.6,NA,16,17443161.971831,4153133.8028169,1600000,13290028.1690141,"No",1
"875",67220,"Hard Contract",1969,4000000,1750000,4.9,NA,17,14535968.3098592,33225070.4225352,-2250000,-18689102.1126761,"No",1
"876",85644,"Riot",1969,NA,1300000,5.3,NA,18,10798147.8873239,NA,1300000,10798147.8873239,"No",1
"877",576,"The Wild Bunch",1969,6244087,638641,7.601,NA,19,5304723.04992958,51865057.5748592,-5605446,-46560334.5249296,"No",1
"878",74137,"The Wedding Party",1969,NA,43,4.516,NA,20,357.169507042254,NA,43,357.169507042254,"No",1
"879",10112,"The Aristocats",1970,4000000,1.91e+08,7.291,NA,1,1498982676.54003,31392307.3620949,1.87e+08,1467590369.17794,"No",1
"880",9062,"Love Story",1970,2200000,136400000,6.8,1156569,2,1070477681.04744,17265769.0491522,134200000,1053211911.99828,"No",1
"881",10671,"Airport",1970,10000000,100489151,6.417,33938,3,788646578.686991,78480768.4052372,90489151,710165810.281754,"No",1
"882",11202,"Patton",1970,12000000,89800000,7.503,609766,4,704757300.27903,94176922.0862847,77800000,610580378.192745,"No",1
"883",651,"M*A*S*H",1970,3500000,81600000,7,NA,5,640403070.186736,27468268.941833,78100000,612934801.244903,"No",1
"884",9459,"Woodstock",1970,600000,5e+07,7.5,NA,6,392403842.026186,4708846.10431423,49400000,387694995.921872,"No",1
"885",5722,"Beyond the Valley of the Dolls",1970,2090000,4e+07,6.2,NA,7,313923073.620949,16402480.5966946,37910000,297520593.024254,"No",1
"886",11165,"Tora! Tora! Tora!",1970,25485000,37150000,7.167,NA,8,291556054.625456,200008238.280747,11665000,91547816.3447092,"No",1
"887",11040,"Little Big Man",1970,15000000,31559552,7.5,NA,9,247681789.148504,117721152.607856,16559552,129960636.540648,"No",1
"888",38953,"Ryan's Daughter",1970,13300000,30800000,7.1,NA,10,241720766.688131,104379421.978965,17500000,137341344.709165,"No",1
"889",10364,"Catch-22",1970,18000000,24911670,6.7,NA,11,195508700.38577,141265383.129427,6911670,54243317.2563426,"No",1
"890",46691,"Joe",1970,106000,19319254,6.5,NA,12,151618989.893595,831896.145095514,19213254,150787093.7485,"No",1
"891",1685,"Beneath the Planet of the Apes",1970,3000000,18999718,6.16,1709,13,149111246.812282,23544230.5215712,15999718,125567016.290711,"Yes",2
"892",26617,"Five Easy Pieces",1970,NA,18099091,7.1,NA,14,142043056.911631,NA,18099091,142043056.911631,"No",1
"893",38222,"On a Clear Day You Can See Forever",1970,8000000,1.4e+07,6.7,NA,15,109873075.767332,62784614.7241898,6e+06,47088461.0431423,"No",1
"894",42588,"Getting Straight",1970,NA,13300000,6.2,NA,16,104379421.978965,NA,13300000,104379421.978965,"No",1
"895",215843,"Song of Norway",1970,NA,7800000,4.6,NA,17,61214999.356085,NA,7800000,61214999.356085,"No",1
"896",28733,"Count Yorga, Vampire",1970,64000,7e+06,5.7,327871,18,54936537.883666,502276.917793518,6936000,54434260.9658725,"No",1
"897",31677,"Diary of a Mad Housewife",1970,NA,6100000,6.4,NA,19,47873268.7271947,NA,6100000,47873268.7271947,"No",1
"898",38765,"Chisum",1970,4000000,6e+06,6.735,NA,20,47088461.0431423,31392307.3620949,2e+06,15696153.6810474,"No",1
"899",11589,"Kelly's Heroes",1970,4000000,5200000,7.341,NA,21,40809999.5707233,31392307.3620949,1200000,9417692.20862846,"No",1
"900",11916,"Two Mules for Sister Sara",1970,2500000,5050000,6.941,NA,22,39632788.0446448,19620192.1013093,2550000,20012595.9433355,"No",1
"901",23330,"The Ballad of Cable Hogue",1970,3716946,5e+06,7,NA,23,39240384.2026186,29170877.8200773,1283054,10069506.3825413,"No",1
"902",94201,"El Condor",1970,35000000,4500000,5.6,NA,24,35316345.7823567,274682689.41833,-30500000,-239366343.635974,"No",1
"903",34377,"The Boys in the Band",1970,5500000,3500000,7.1,NA,25,27468268.941833,43164422.6228805,-2e+06,-15696153.6810474,"No",1
"904",14811,"Fiddler on the Roof",1971,9000000,83304330,7.7,NA,1,626868769.282301,67725398.2300885,74304330,559143371.052213,"No",1
"905",11951,"Vanishing Point",1971,1300000,72266306,7.2,NA,2,543807150.27416,9782557.5221239,70966306,534024592.752036,"No",1
"906",1051,"The French Connection",1971,1800000,41200000,7.512,155474,3,310031823.00885,13545079.6460177,39400000,296486743.362832,"No",1
"907",984,"Dirty Harry",1971,4000000,35976000,7.451,10456,4,270720991.858407,30100176.9911505,31976000,240620814.867257,"No",1
"908",25188,"The Last Picture Show",1971,1300000,29133000,7.7,751961,5,219227114.070797,9782557.5221239,27833000,209444556.548673,"No",1
"909",36492,"Carnal Knowledge",1971,NA,28623900,6.6,NA,6,215396114.044248,NA,28623900,215396114.044248,"No",1
"910",185,"A Clockwork Orange",1971,2200000,27033812,8.2,NA,7,203430631.486372,16555097.3451327,24833812,186875534.141239,"No",1
"911",12335,"Bedknobs and Broomsticks",1971,20000000,17900000,7.024,NA,8,134698292.035398,150500884.955752,-2100000,-15802592.920354,"No",1
"912",5822,"Sweet Sweetback's Baadasssss Song",1971,150000,15200000,5.2,NA,9,114380672.566372,1128756.63716814,15050000,113251915.929204,"No",1
"913",466,"Klute",1971,2500000,12512637,6.789,NA,10,94158147.0815045,18812610.619469,10012637,75345536.4620354,"No",1
"914",10514,"The Andromeda Strain",1971,6500000,12376563,7.046,NA,11,93134184.210531,48912787.6106195,5876563,44221396.5999115,"No",1
"915",1687,"Escape from the Planet of the Apes",1971,2500000,12348905,6.374,1709,12,92926056.5367257,18812610.619469,9848905,74113445.9172567,"Yes",3
"916",482,"Shaft",1971,1125000,12121618,6.396,495,13,91215711.8047788,8465674.77876106,10996618,82750037.0260177,"No",1
"917",11302,"Bananas",1971,2000000,11833696,6.692,NA,14,89049086.0148673,15050088.4955752,9833696,73998997.5192921,"No",1
"918",42493,"Cold Turkey",1971,NA,1.1e+07,6.2,NA,15,82775486.7256638,NA,1.1e+07,82775486.7256638,"No",1
"919",15393,"Play Misty for Me",1971,725000,10600000,6.6,NA,16,79765469.0265487,5455657.07964602,9875000,74309811.9469027,"No",1
"920",42517,"The Big Doll House",1971,125000,1e+07,5.6,NA,17,75250442.4778761,940630.530973452,9875000,74309811.9469027,"No",1
"921",11234,"The Omega Man",1971,NA,8720000,6.155,NA,18,65618385.840708,NA,8720000,65618385.840708,"No",1
"922",117213,"Preacherman",1971,65000,5e+06,5.1,NA,19,37625221.2389381,489127.876106195,4935000,37136093.3628319,"No",1
"923",36850,"A New Leaf",1971,4000000,5e+06,7.3,NA,20,37625221.2389381,30100176.9911505,1e+06,7525044.24778762,"No",1
"924",252,"Willy Wonka & the Chocolate Factory",1971,3000000,4e+06,7.484,NA,21,30100176.9911505,22575132.7433628,1e+06,7525044.24778761,"No",1
"925",994,"Straw Dogs",1971,2200000,3251794,7.2,NA,22,24469893.7346903,16555097.3451327,1051794,7914796.38955753,"No",1
"926",636,"THX 1138",1971,777000,2437000,6.4,NA,23,18338532.8318584,5846959.38053098,1660000,12491573.4513274,"No",1
"927",31906,"The Beguiled",1971,475000,1100000,7.1,NA,24,8277548.67256637,3574396.01769912,625000,4703152.65486726,"No",1
"928",108723,"Face-Off",1971,600000,6e+05,5.3,NA,25,4515026.54867257,4515026.54867257,NA,NA,"No",1
"929",238,"The Godfather",1972,6000000,245066411,8.689,230,1,1785702434.12158,43719637.3056995,239066411,1741982796.81588,"No",1
"930",12593,"Fritz the Cat",1972,850000,9e+07,6.2,476056,2,655794559.585492,6193615.28497409,89150000,649600944.300518,"No",1
"931",551,"The Poseidon Adventure",1972,5000000,84563118,7.1,372257,3,616178141.399845,36433031.0880829,79563118,579745110.311762,"No",1
"932",6949,"What's Up, Doc?",1972,4000000,6.6e+07,7.4,NA,4,480916010.362694,29146424.8704663,6.2e+07,451769585.492228,"No",1
"933",10669,"Deliverance",1972,2000000,46122355,7.306,NA,5,336075438.714119,14573212.4352332,44122355,321502226.278886,"No",1
"934",11943,"Jeremiah Johnson",1972,3100000,44700000,7.3,NA,6,325711297.927461,22588479.2746114,41600000,303122818.65285,"No",1
"935",82465,"Child's Play",1972,NA,44196343,6.1,NA,7,322041347.699715,NA,44196343,322041347.699715,"No",1
"936",10784,"Cabaret",1972,4600000,42800000,7.4,NA,8,311866746.11399,33518388.6010363,38200000,278348357.512953,"No",1
"937",5916,"The Getaway",1972,3352254,36734619,7.089,NA,9,267670703.207176,24426554.8394301,33382365,243244148.367746,"No",1
"938",21968,"Super Fly",1972,500000,3e+07,6.283,786095,10,218598186.528497,3643303.10880829,29500000,214954883.419689,"No",1
"939",1842,"The Legend of Boggy Creek",1972,160000,2.2e+07,5.1,983933,11,160305336.787565,1165856.99481865,21840000,159139479.792746,"No",1
"940",23148,"Lady Sings the Blues",1972,2000000,19726490,6.9,NA,12,143739164.685751,14573212.4352332,17726490,129165952.250518,"No",1
"941",11624,"Everything You Always Wanted to Know About Sex *But Were Afraid to Ask",1972,2000000,18016290,6.53,NA,13,131277610.732383,14573212.4352332,16016290,116704398.29715,"No",1
"942",493,"Shaft's Big Score!",1972,1978000,1e+07,6,495,14,72866062.1761658,14412907.0984456,8022000,58453155.0777202,"Yes",2
"943",1688,"Conquest of the Planet of the Apes",1972,1700000,9700000,6.163,1709,15,70680080.3108808,12387230.5699482,8e+06,58292849.7409327,"Yes",4
"944",15573,"The Cowboys",1972,6000000,7500000,7.1,NA,16,54649546.6321244,43719637.3056995,1500000,10929909.3264249,"No",1
"945",87514,"Skyjacked",1972,1700000,6550000,6.2,NA,17,47727270.7253886,12387230.5699482,4850000,35340040.1554404,"No",1
"946",14881,"Joe Kidd",1972,NA,6330000,6.5,NA,18,46124217.357513,NA,6330000,46124217.357513,"No",1
"947",692,"Pink Flamingos",1972,12000,6e+06,6.15,NA,19,43719637.3056995,87439.274611399,5988000,43632198.0310881,"No",1
"948",993,"Sleuth",1972,3500000,5750000,7.66,NA,20,41897985.7512953,25503121.761658,2250000,16394863.9896373,"No",1
"949",40687,"The Heartbreak Kid",1972,NA,5600000,6.6,NA,21,40804994.8186529,NA,5600000,40804994.8186529,"No",1
"950",32061,"The Doberman Gang",1972,500000,5e+06,6.5,598314,22,36433031.0880829,3643303.10880829,4500000,32789727.9792746,"No",1
"951",144662,"A Thief in the Night",1972,60000,4200000,5.5,308644,23,30603746.1139896,437196.373056995,4140000,30166549.7409326,"No",1
"952",46059,"The Hot Rock",1972,4895000,3500000,6.6,NA,24,25503121.761658,35667937.4352332,-1395000,-10164815.6735751,"No",1
"953",42492,"Up the Sandbox",1972,2926000,3500000,5.9,NA,25,25503121.761658,21320609.7927461,574000,4182511.96891192,"No",1
"954",9552,"The Exorcist",1973,12000000,441306145,7.731,12263,1,3028528853.96914,82351779.2792793,429306145,2946177074.68986,"No",1
"955",9277,"The Sting",1973,5500000,159616327,8,330605,2,1095390710.87277,37744565.503003,154116327,1057646145.36977,"No",1
"956",838,"American Graffiti",1973,777000,1.4e+08,7,124950,3,960770758.258259,5332277.70833334,139223000,955438480.549925,"No",1
"957",5924,"Papillon",1973,12000000,53267000,7.8,NA,4,365552685.572448,82351779.2792793,41267000,283200906.293168,"No",1
"958",10236,"The Way We Were",1973,5000000,5e+07,6.931,NA,5,343132413.663664,34313241.3663664,4.5e+07,308819172.297297,"No",1
"959",10648,"Magnum Force",1973,NA,39768000,7.119,10456,6,272913796.531532,NA,39768000,272913796.531532,"Yes",2
"960",11886,"Robin Hood",1973,5000000,3.3e+07,7.302,NA,7,226467393.018018,34313241.3663664,2.8e+07,192154151.651652,"No",1
"961",11293,"Paper Moon",1973,2500000,30900000,7.9,NA,8,212055831.644144,17156620.6831832,28400000,194899210.960961,"No",1
"962",9040,"Serpico",1973,3000000,29800000,7.533,NA,9,204506918.543544,20587944.8198198,26800000,183918973.723724,"No",1
"963",12545,"Jesus Christ Superstar",1973,3500000,24593103,7,NA,10,168773815.837382,24019268.9564565,21093103,144754546.880925,"No",1
"964",11561,"Sleeper",1973,2000000,18344729,6.901,NA,11,125893422.795516,13725296.5465466,16344729,112168126.24897,"No",1
"965",42458,"A Touch of Class",1973,NA,18312000,6.06,NA,12,125668815.18018,NA,18312000,125668815.18018,"No",1
"966",4909,"The Day of the Jackal",1973,NA,16056255,7.5,NA,13,110188430.650985,NA,16056255,110188430.650985,"No",1
"967",11901,"High Plains Drifter",1973,5500000,15700000,7.349,NA,14,107743577.89039,37744565.503003,10200000,69999012.3873874,"No",1
"968",89545,"Class of '44",1973,NA,13843000,5.9,1286059,15,94999640.046922,NA,13843000,94999640.046922,"Yes",2
"969",17897,"The Golden Voyage of Sinbad",1973,NA,1.1e+07,6.695,321063,16,75489131.006006,NA,1.1e+07,75489131.006006,"Yes",2
"970",11577,"Pat Garrett & Billy the Kid",1973,4638783,1.1e+07,7.2,NA,17,75489131.006006,31834336.1450394,6361217,43654794.8609666,"No",1
"971",14886,"The Last Detail",1973,2300000,1e+07,7.041,NA,18,68626482.7327328,15784091.0285285,7700000,52842391.7042042,"No",1
"972",2362,"Westworld",1973,1200000,1e+07,6.781,166698,19,68626482.7327328,8235177.92792793,8800000,60391304.8048048,"No",1
"973",1705,"Battle for the Planet of the Apes",1973,1700000,8844595,5.709,1709,20,60697344.6045515,11666502.0645646,7144595,49030842.5399869,"Yes",5
"974",15171,"Charlotte's Web",1973,NA,5232000,6.8,263193,21,35905375.7657658,NA,5232000,35905375.7657658,"No",1
"975",22021,"Coffy",1973,500000,4e+06,6.649,NA,22,27450593.0930931,3431324.13663664,3500000,24019268.9564565,"No",1
"976",97519,"Lost Horizon",1973,5900000,3800000,5.4,NA,23,26078063.4384385,40489624.8123123,-2100000,-14411561.3738739,"No",1
"977",12101,"Soylent Green",1973,NA,3600000,6.937,NA,24,24705533.7837838,NA,3600000,24705533.7837838,"No",1
"978",38714,"Save the Tiger",1973,NA,3e+06,6.6,NA,25,20587944.8198198,NA,3e+06,20587944.8198198,"No",1
"979",11072,"Blazing Saddles",1974,2600000,119500000,7.243,NA,1,738452037.350009,16066738.88795,116900000,722385298.462059,"No",1
"980",5919,"The Towering Inferno",1974,14000000,1.16e+08,7.02,NA,2,716823735.000845,86513209.3966537,1.02e+08,630310525.604192,"No",1
"981",240,"The Godfather Part II",1974,13000000,102600000,8.6,230,3,634018234.578334,80333694.4397499,89600000,553684540.138584,"Yes",2
"982",682,"The Man with the Golden Gun",1974,7000000,97600000,6.4,645,4,603120659.793815,43256604.6983269,90600000,559864055.095488,"Yes",9
"983",3034,"Young Frankenstein",1974,2800000,86273333,7.87,NA,5,533127351.655446,17302641.8793308,83473333,515824709.776115,"No",1
"984",11123,"Earthquake",1974,7000000,79666653,6.1,NA,6,492301273.779968,43256604.6983269,72666653,449044669.081641,"No",1
"985",13939,"Death Wish",1974,3000000,76600000,6.9,14377,7,473350845.698834,18538544.8707115,73600000,454812300.828123,"No",1
"986",27932,"Airport 1975",1974,3000000,4.7e+07,5.695,33938,8,290437202.97448,18538544.8707115,4.4e+07,271898658.103769,"Yes",2
"987",4985,"The Longest Yard",1974,2900000,4.3e+07,6.7,NA,9,265719143.146865,17920593.3750211,40100000,247798549.771844,"No",1
"988",16246,"Gone in 60 Seconds",1974,1000000,4e+07,6.2,391040,10,247180598.276154,6179514.95690384,3.9e+07,241001083.31925,"No",1
"989",10869,"Herbie Rides Again",1974,NA,38229000,6.1,12087,11,236236677.287477,NA,38229000,236236677.287477,"Yes",2
"990",30497,"The Texas Chain Saw Massacre",1974,140000,30900000,7.3,111751,12,190947012.168329,865132.093966538,30760000,190081880.074362,"No",1
"991",829,"Chinatown",1974,6000000,3e+07,7.912,359005,13,185385448.707115,37077089.741423,2.4e+07,148308358.965692,"No",1
"992",11034,"The Great Gatsby",1974,6500000,26533200,6.3,NA,14,163962306.254521,40166847.219875,20033200,123795459.034646,"No",1
"993",8348,"Thunderbolt and Lightfoot",1974,4000000,2.5e+07,6.732,NA,15,154487873.922596,24718059.8276154,2.1e+07,129769814.094981,"No",1
"994",16153,"Alice Doesn't Live Here Anymore",1974,1800000,2.1e+07,6.96,NA,16,129769814.094981,11123126.9224269,19200000,118646687.172554,"No",1
"995",42450,"Macon County Line",1974,225000,1.8e+07,5.9,458697,17,111231269.224269,1390390.86530336,17775000,109840878.358966,"No",1
"996",19017,"Dirty Mary Crazy Larry",1974,NA,15200000,6.4,NA,18,93928627.3449384,NA,15200000,93928627.3449384,"No",1
"997",5121,"The Sugarland Express",1974,3000000,12800000,6.605,NA,19,79097791.4483691,18538544.8707115,9800000,60559246.5776576,"No",1
"998",28153,"It's Alive",1974,500000,7100000,5.953,256297,20,43874556.1940173,3089757.47845192,6600000,40784798.7155653,"No",1
"999",29464,"Uptown Saturday Night",1974,3000000,6700000,6.1,NA,21,41402750.2112557,18538544.8707115,3700000,22864205.3405442,"No",1
"1000",35275,"Mame",1974,12000000,6500000,6.2,NA,22,40166847.219875,74154179.4828461,-5500000,-33987332.2629711,"No",1
"1001",32044,"California Split",1974,NA,5e+06,6.6,NA,23,30897574.7845192,NA,5e+06,30897574.7845192,"No",1
"1002",592,"The Conversation",1974,1600000,4794457,7.519,NA,24,29627418.7417323,9887223.93104614,3194457,19740194.8106862,"No",1
"1003",42448,"Harry and Tonto",1974,980000,4600000,7.07,NA,25,28425768.8017577,6055924.65776576,3620000,22369844.1439919,"No",1
"1004",578,"Jaws",1975,7000000,470653000,7.663,2366,1,2664763969.66089,39632909.5695262,463653000,2625131060.09136,"No",1
